epoca,loss,val_loss,accuracy,val_accuracy
47,0.02479538880288601,0.019640039652585983,0.9725000262260437,0.9800000190734863
48,0.023291224613785744,0.018536604940891266,0.9725000262260437,0.9800000190734863
49,0.02321137674152851,0.018813036382198334,0.9750000238418579,0.9800000190734863
50,0.022777395322918892,0.01899307779967785,0.9775000214576721,0.9800000190734863
51,0.022149518132209778,0.017918482422828674,0.9775000214576721,0.9800000190734863
52,0.021710200235247612,0.01807226613163948,0.9775000214576721,0.9800000190734863
53,0.0215744711458683,0.017577163875102997,0.9775000214576721,0.9800000190734863
54,0.021319566294550896,0.01709834486246109,0.9775000214576721,0.9800000190734863
55,0.020744049921631813,0.016299927607178688,0.9775000214576721,0.9800000190734863
56,0.02052774280309677,0.01589679718017578,0.9775000214576721,0.9800000190734863
57,0.020552607253193855,0.015871472656726837,0.9775000214576721,0.9800000190734863
58,0.02042287401854992,0.01536698080599308,0.9775000214576721,0.9800000190734863
59,0.019909154623746872,0.01454161386936903,0.9775000214576721,0.9900000095367432
60,0.019851079210639,0.014629179611802101,0.9775000214576721,0.9900000095367432
61,0.019869716838002205,0.014465034939348698,0.9775000214576721,0.9900000095367432
62,0.01990639418363571,0.014164133928716183,0.9775000214576721,0.9900000095367432
63,0.01972103677690029,0.013869899325072765,0.9775000214576721,0.9900000095367432
64,0.0191216841340065,0.01364513486623764,0.9775000214576721,0.9900000095367432
65,0.01920948177576065,0.013416006229817867,0.9775000214576721,0.9900000095367432
66,0.01921500451862812,0.013334309682250023,0.9775000214576721,0.9900000095367432
67,0.019245082512497902,0.013195756822824478,0.9775000214576721,0.9900000095367432
68,0.018529575318098068,0.014020761474967003,0.9775000214576721,0.9900000095367432
69,0.01855633221566677,0.013138063251972198,0.9775000214576721,0.9900000095367432
70,0.018815165385603905,0.01292758621275425,0.9775000214576721,0.9900000095367432
71,0.018190182745456696,0.013494444079697132,0.9775000214576721,0.9900000095367432
72,0.018171705305576324,0.01278078556060791,0.9800000190734863,0.9900000095367432
73,0.01859745942056179,0.01247804518789053,0.9800000190734863,0.9900000095367432
74,0.018441183492541313,0.012466399930417538,0.9775000214576721,0.9900000095367432
75,0.01784943789243698,0.012694526463747025,0.9775000214576721,0.9900000095367432
76,0.017925025895237923,0.012029886245727539,0.9800000190734863,0.9900000095367432
77,0.018001625314354897,0.012269050814211369,0.9800000190734863,0.9900000095367432
78,0.01751832105219364,0.012449932284653187,0.9800000190734863,0.9900000095367432
79,0.0176556296646595,0.011773144826292992,0.9800000190734863,0.9900000095367432
80,0.017756981775164604,0.011807980947196484,0.9800000190734863,0.9900000095367432
81,0.017327437177300453,0.012070494703948498,0.9800000190734863,0.9900000095367432
82,0.017358118668198586,0.011872243136167526,0.9825000166893005,0.9900000095367432
83,0.0174093134701252,0.011434445157647133,0.9825000166893005,0.9900000095367432
84,0.0171919297426939,0.012059555388987064,0.9800000190734863,0.9900000095367432
85,0.016946416348218918,0.0114213228225708,0.9825000166893005,0.9900000095367432
86,0.016859767958521843,0.01196760218590498,0.9825000166893005,0.9900000095367432
87,0.016962073743343353,0.0112324059009552,0.9825000166893005,0.9900000095367432
88,0.016683537513017654,0.011889415793120861,0.9825000166893005,0.9900000095367432
89,0.016696341335773468,0.010958702303469181,0.9825000166893005,0.9900000095367432
90,0.0171323474496603,0.011092953383922577,0.9825000166893005,0.9900000095367432
91,0.016628950834274292,0.011667665094137192,0.9825000166893005,0.9900000095367432
92,0.016596196219325066,0.0110588064417243,0.9825000166893005,0.9900000095367432
93,0.016532694920897484,0.011272081173956394,0.9825000166893005,0.9900000095367432
94,0.01643790490925312,0.010791643522679806,0.9850000143051147,0.9900000095367432
95,0.016330473124980927,0.011806695722043514,0.9825000166893005,0.9900000095367432
96,0.016353456303477287,0.010724883526563644,0.9850000143051147,0.9900000095367432
97,0.016284676268696785,0.011326571926474571,0.9825000166893005,0.9900000095367432
98,0.016151994466781616,0.010870798490941525,0.9850000143051147,0.9900000095367432
99,0.016547242179512978,0.010902425274252892,0.9825000166893005,0.9900000095367432
100,0.016165070235729218,0.011066287755966187,0.9825000166893005,0.9900000095367432
101,0.016107792034745216,0.010816259309649467,0.9850000143051147,0.9900000095367432
102,0.016088956966996193,0.01177868153899908,0.9825000166893005,0.9900000095367432
103,0.015937907621264458,0.010699394159018993,0.9850000143051147,0.9900000095367432
104,0.016064152121543884,0.01132228597998619,0.9825000166893005,0.9900000095367432
105,0.01585295982658863,0.011992789804935455,0.9850000143051147,0.9900000095367432
